,rank,mean_importance
GENETIC.MIR.hsa.let.7d.5p,1031.0,0.43859699964523313
GENETIC.MIR.hsa.let.7e.5p,1469.5,0.0
GENETIC.MIR.hsa.let.7f.5p,1469.5,0.0
GENETIC.MIR.hsa.let.7g.5p,1469.5,0.0
GENETIC.MIR.hsa.let.7i.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.1.3p,185.0,8.115118896961212
GENETIC.MIR.hsa.miR.100.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.101.3p.1,979.0,0.5705300092697143
GENETIC.MIR.hsa.miR.101.3p.2,255.0,5.334196609258652
GENETIC.MIR.hsa.miR.103a.3p,1086.0,0.34204729199409484
GENETIC.MIR.hsa.miR.106a.5p,1079.0,0.34981929659843447
GENETIC.MIR.hsa.miR.106b.5p,1241.0,0.09977269768714905
GENETIC.MIR.hsa.miR.107,1469.5,0.0
GENETIC.MIR.hsa.miR.10a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.10b.5p,1109.0,0.2822762966156006
GENETIC.MIR.hsa.miR.1193,1185.0,0.16452900171279908
GENETIC.MIR.hsa.miR.1197,1469.5,0.0
GENETIC.MIR.hsa.miR.122.5p,1187.0,0.16259599924087526
GENETIC.MIR.hsa.miR.1224.5p,1235.0,0.10527900457382203
GENETIC.MIR.hsa.miR.124.3p.1,576.0,1.8069033980369569
GENETIC.MIR.hsa.miR.124.3p.2,1196.0,0.1476975977420807
GENETIC.MIR.hsa.miR.1249.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.1251.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.125a.5p,1249.0,0.09243379831314087
GENETIC.MIR.hsa.miR.125b.5p,1236.0,0.10412800312042236
GENETIC.MIR.hsa.miR.126.3p.1,1469.5,0.0
GENETIC.MIR.hsa.miR.126.3p.2,1469.5,0.0
GENETIC.MIR.hsa.miR.127.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.1271.5p,957.0,0.6231209993362427
GENETIC.MIR.hsa.miR.128.3p,1220.0,0.11764899492263795
GENETIC.MIR.hsa.miR.129.1.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.129.2.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.129.5p,720.0,1.2514083981513977
GENETIC.MIR.hsa.miR.1298.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.1306.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.130a.3p,925.0,0.6961685955524445
GENETIC.MIR.hsa.miR.130b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.132.3p,1145.0,0.22618600130081176
GENETIC.MIR.hsa.miR.133a.3p.1,881.0,0.8121730983257294
GENETIC.MIR.hsa.miR.133a.3p.2,1057.0,0.3832364022731781
GENETIC.MIR.hsa.miR.133b,1469.5,0.0
GENETIC.MIR.hsa.miR.134.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.135a.5p,1169.0,0.19084619879722595
GENETIC.MIR.hsa.miR.135b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.136.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.137,937.0,0.6765423119068146
GENETIC.MIR.hsa.miR.138.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.139.5p,1168.0,0.19333910346031188
GENETIC.MIR.hsa.miR.140.3p.1,416.0,2.83962442278862
GENETIC.MIR.hsa.miR.140.3p.2,848.0,0.8944693982601166
GENETIC.MIR.hsa.miR.140.5p,958.0,0.6217853009700776
GENETIC.MIR.hsa.miR.141.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.142.3p.1,1253.0,0.08576560020446777
GENETIC.MIR.hsa.miR.142.3p.2,301.0,4.354849100112915
GENETIC.MIR.hsa.miR.142.5p,1161.0,0.19978200197219848
GENETIC.MIR.hsa.miR.143.3p,964.0,0.6083258986473083
GENETIC.MIR.hsa.miR.144.3p,422.0,2.792445695400238
GENETIC.MIR.hsa.miR.145.5p,216.0,6.5950895845890045
GENETIC.MIR.hsa.miR.146a.5p,1036.0,0.42777430415153506
GENETIC.MIR.hsa.miR.146b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.147b,1469.5,0.0
GENETIC.MIR.hsa.miR.148a.3p,1103.0,0.3013309001922607
GENETIC.MIR.hsa.miR.148b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.149.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.150.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.151a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.151a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.152.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.153.3p,1084.0,0.34276479482650757
GENETIC.MIR.hsa.miR.154.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.154.5p,1213.0,0.12225199937820434
GENETIC.MIR.hsa.miR.155.5p,275.0,4.77187372148037
GENETIC.MIR.hsa.miR.15a.5p,1262.0,0.07814729809761048
GENETIC.MIR.hsa.miR.15b.5p,1095.0,0.3242169976234436
GENETIC.MIR.hsa.miR.16.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.17.5p,1244.0,0.09600650072097779
GENETIC.MIR.hsa.miR.181a.5p,1069.0,0.3671803057193756
GENETIC.MIR.hsa.miR.181b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.181c.5p,1267.0,0.07490519881248474
GENETIC.MIR.hsa.miR.181d.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.182.5p,127.0,13.968084681034089
GENETIC.MIR.hsa.miR.183.5p.1,1469.5,0.0
GENETIC.MIR.hsa.miR.183.5p.2,1099.0,0.31883920431137086
GENETIC.MIR.hsa.miR.184,1469.5,0.0
GENETIC.MIR.hsa.miR.185.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.186.5p,1020.0,0.4692023009061813
GENETIC.MIR.hsa.miR.187.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.188.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.18a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.18b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.190a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.190b,1469.5,0.0
GENETIC.MIR.hsa.miR.191.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.192.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.193a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.193a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.193b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.194.5p,640.0,1.532207715511322
GENETIC.MIR.hsa.miR.195.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.196a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.196b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.199a.3p,1226.0,0.11342099905014039
GENETIC.MIR.hsa.miR.199a.5p,989.0,0.553426992893219
GENETIC.MIR.hsa.miR.199b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.19a.3p,520.0,2.0179312944412233
GENETIC.MIR.hsa.miR.19b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.200a.3p,1257.0,0.08201079964637756
GENETIC.MIR.hsa.miR.200b.3p,621.0,1.6277881801128387
GENETIC.MIR.hsa.miR.200c.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.202.5p,1061.0,0.37782498598098757
GENETIC.MIR.hsa.miR.203a.3p.1,386.0,3.0921837866306303
GENETIC.MIR.hsa.miR.203a.3p.2,235.0,5.894116535782814
GENETIC.MIR.hsa.miR.204.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.205.5p,903.0,0.7558629095554352
GENETIC.MIR.hsa.miR.206,1016.0,0.485757103562355
GENETIC.MIR.hsa.miR.208a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.208b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.20a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.20b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.21.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.210.3p,1280.0,0.05997679829597473
GENETIC.MIR.hsa.miR.211.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.212.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.212.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.214.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.215.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.216a.5p,1282.0,0.05509089827537537
GENETIC.MIR.hsa.miR.216b.5p,1138.0,0.23732500076293944
GENETIC.MIR.hsa.miR.217,893.0,0.7794350028038025
GENETIC.MIR.hsa.miR.218.5p,404.0,2.9316346883773803
GENETIC.MIR.hsa.miR.219a.2.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.219a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.22.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.221.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.222.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.223.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.224.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.23a.3p,571.0,1.8254772186279298
GENETIC.MIR.hsa.miR.23b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.23c,1469.5,0.0
GENETIC.MIR.hsa.miR.24.3p,870.0,0.8305898010730743
GENETIC.MIR.hsa.miR.25.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.26a.5p,809.0,1.0030653059482575
GENETIC.MIR.hsa.miR.26b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.27a.3p,1124.0,0.2590036928653717
GENETIC.MIR.hsa.miR.27b.3p,1111.0,0.2799607038497925
GENETIC.MIR.hsa.miR.28.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.28.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.296.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.296.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.299.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.299.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.29a.3p,523.0,2.005027264356613
GENETIC.MIR.hsa.miR.29b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.29c.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.301a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.301b.3p,1212.0,0.12436190247535706
GENETIC.MIR.hsa.miR.302a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.302b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.302c.3p.1,1469.5,0.0
GENETIC.MIR.hsa.miR.302c.3p.2,1088.0,0.3402153968811035
GENETIC.MIR.hsa.miR.302d.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.302e,1469.5,0.0
GENETIC.MIR.hsa.miR.3064.5p,1165.0,0.1942516028881073
GENETIC.MIR.hsa.miR.30a.5p,1181.0,0.17041399478912353
GENETIC.MIR.hsa.miR.30b.5p,1047.0,0.40396530032157896
GENETIC.MIR.hsa.miR.30c.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.30d.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.30e.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.31.5p,1115.0,0.2674319982528687
GENETIC.MIR.hsa.miR.32.5p,1192.0,0.15208300352096557
GENETIC.MIR.hsa.miR.320a,1211.0,0.1247789978981018
GENETIC.MIR.hsa.miR.320b,1469.5,0.0
GENETIC.MIR.hsa.miR.320c,1469.5,0.0
GENETIC.MIR.hsa.miR.320d,1469.5,0.0
GENETIC.MIR.hsa.miR.323a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.324.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.325.3p,564.0,1.8675526082515717
GENETIC.MIR.hsa.miR.326,1251.0,0.09039300084114074
GENETIC.MIR.hsa.miR.328.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.329.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.330.3p,162.0,9.810890698432923
GENETIC.MIR.hsa.miR.330.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.331.3p,1233.0,0.1064560055732727
GENETIC.MIR.hsa.miR.335.5p,1271.0,0.0709460973739624
GENETIC.MIR.hsa.miR.338.3p,1030.0,0.44022120237350465
GENETIC.MIR.hsa.miR.339.5p,1191.0,0.1521630048751831
GENETIC.MIR.hsa.miR.33a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.33b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.340.5p,618.0,1.632458394765854
GENETIC.MIR.hsa.miR.342.3p,947.0,0.6562017023563385
GENETIC.MIR.hsa.miR.346,1469.5,0.0
GENETIC.MIR.hsa.miR.34a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.34c.5p,1073.0,0.35826340317726135
GENETIC.MIR.hsa.miR.361.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.362.3p,1266.0,0.07502210140228271
GENETIC.MIR.hsa.miR.362.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.363.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.365a.3p,1012.0,0.4880362033843994
GENETIC.MIR.hsa.miR.367.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.369.3p,1054.0,0.38568600416183474
GENETIC.MIR.hsa.miR.371a.5p,1270.0,0.07133020162582397
GENETIC.MIR.hsa.miR.372.3p,1228.0,0.11073199510574341
GENETIC.MIR.hsa.miR.374a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.374b.5p,1276.0,0.06530060172080994
GENETIC.MIR.hsa.miR.375,1469.5,0.0
GENETIC.MIR.hsa.miR.376a.3p,1259.0,0.08161280155181885
GENETIC.MIR.hsa.miR.376b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.376c.3p,1014.0,0.4866628050804138
GENETIC.MIR.hsa.miR.377.3p,293.0,4.513966882228852
GENETIC.MIR.hsa.miR.378a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.379.3p,1154.0,0.21023399829864503
GENETIC.MIR.hsa.miR.379.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.381.3p,1002.0,0.5212849974632263
GENETIC.MIR.hsa.miR.382.3p,1155.0,0.20577250123023988
GENETIC.MIR.hsa.miR.382.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.383.5p.1,935.0,0.6772042989730835
GENETIC.MIR.hsa.miR.383.5p.2,1469.5,0.0
GENETIC.MIR.hsa.miR.384,1469.5,0.0
GENETIC.MIR.hsa.miR.409.3p,1225.0,0.11415400505065917
GENETIC.MIR.hsa.miR.409.5p,1203.0,0.14018099904060363
GENETIC.MIR.hsa.miR.410.3p,442.0,2.6005899131298067
GENETIC.MIR.hsa.miR.411.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.411.5p.1,1469.5,0.0
GENETIC.MIR.hsa.miR.411.5p.2,1469.5,0.0
GENETIC.MIR.hsa.miR.412.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.421,1242.0,0.09956099987030029
GENETIC.MIR.hsa.miR.423.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.423.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.424.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.425.5p,1197.0,0.1461019992828369
GENETIC.MIR.hsa.miR.429,414.0,2.8508681833744047
GENETIC.MIR.hsa.miR.431.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.433.3p,1202.0,0.1405959963798523
GENETIC.MIR.hsa.miR.448,982.0,0.566614294052124
GENETIC.MIR.hsa.miR.449a,1469.5,0.0
GENETIC.MIR.hsa.miR.449b.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.450a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.451a,1214.0,0.12097079753875732
GENETIC.MIR.hsa.miR.452.5p,777.0,1.086285299062729
GENETIC.MIR.hsa.miR.454.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.455.3p.1,1274.0,0.0698734998703003
GENETIC.MIR.hsa.miR.455.3p.2,1261.0,0.07926620244979858
GENETIC.MIR.hsa.miR.455.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.483.3p.1,1281.0,0.0587270975112915
GENETIC.MIR.hsa.miR.483.3p.2,1469.5,0.0
GENETIC.MIR.hsa.miR.485.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.485.5p,1117.0,0.2666585028171539
GENETIC.MIR.hsa.miR.486.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.487a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.487b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.488.3p,943.0,0.6635259866714478
GENETIC.MIR.hsa.miR.489.3p,1043.0,0.4107996881008148
GENETIC.MIR.hsa.miR.490.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.491.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.493.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.493.5p,607.0,1.6805128693580627
GENETIC.MIR.hsa.miR.494.3p,1250.0,0.09082059860229492
GENETIC.MIR.hsa.miR.495.3p,1118.0,0.2656450033187866
GENETIC.MIR.hsa.miR.496.1,1469.5,0.0
GENETIC.MIR.hsa.miR.496.2,1469.5,0.0
GENETIC.MIR.hsa.miR.497.5p,1150.0,0.21274570226669312
GENETIC.MIR.hsa.miR.499a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.501.3p,926.0,0.6937555015087128
GENETIC.MIR.hsa.miR.502.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.503.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.504.5p.1,1469.5,0.0
GENETIC.MIR.hsa.miR.505.3p.1,349.0,3.5387010902166365
GENETIC.MIR.hsa.miR.505.3p.2,1248.0,0.09268670082092285
GENETIC.MIR.hsa.miR.506.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.519d.3p,1173.0,0.18450509905815124
GENETIC.MIR.hsa.miR.520a.3p,1240.0,0.09984840154647827
GENETIC.MIR.hsa.miR.520b,1232.0,0.10731500387191772
GENETIC.MIR.hsa.miR.520c.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.520d.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.520e,1469.5,0.0
GENETIC.MIR.hsa.miR.520f.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.532.3p,1269.0,0.07365260124206544
GENETIC.MIR.hsa.miR.532.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.539.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.542.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.543,1469.5,0.0
GENETIC.MIR.hsa.miR.544a,1469.5,0.0
GENETIC.MIR.hsa.miR.551a,1469.5,0.0
GENETIC.MIR.hsa.miR.551b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.582.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.590.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.615.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.652.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.653.5p,718.0,1.2657327234745026
GENETIC.MIR.hsa.miR.655.3p,1216.0,0.11985599994659424
GENETIC.MIR.hsa.miR.665,1087.0,0.3405606925487518
GENETIC.MIR.hsa.miR.668.3p,1252.0,0.08643460273742676
GENETIC.MIR.hsa.miR.670.3p,639.0,1.536884593963623
GENETIC.MIR.hsa.miR.6835.3p,879.0,0.8166879892349244
GENETIC.MIR.hsa.miR.7.5p,1027.0,0.4484023928642273
GENETIC.MIR.hsa.miR.708.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.744.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.758.3p,1144.0,0.22939639687538146
GENETIC.MIR.hsa.miR.760,1217.0,0.11980600357055664
GENETIC.MIR.hsa.miR.802,1085.0,0.3426382005214691
GENETIC.MIR.hsa.miR.873.5p.1,1193.0,0.15155999660491942
GENETIC.MIR.hsa.miR.873.5p.2,1207.0,0.1302049994468689
GENETIC.MIR.hsa.miR.874.3p,1179.0,0.17717220187187194
GENETIC.MIR.hsa.miR.875.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.876.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.877.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.892c.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.9.5p,1046.0,0.4057310104370117
GENETIC.MIR.hsa.miR.92a.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.92b.3p,1469.5,0.0
GENETIC.MIR.hsa.miR.93.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.96.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.98.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.99a.5p,1469.5,0.0
GENETIC.MIR.hsa.miR.99b.5p,1469.5,0.0
GENETIC.SeqWeaverago_adult_brain.BA4.hg19.ORF,565.0,1.865319311618805
GENETIC.SeqWeaverago_adult_brain.Cingulate.gyrus.hg19.ORF,859.0,0.8727088093757629
GENETIC.SeqWeaverelavl_Adult_brain.all_human_samples.hg19.ORF,252.0,5.460933446884155
GENETIC.SeqWeaverelavl_Adult_brain.BA9_Alzheimer.hg19.ORF,391.0,3.043952989578247
GENETIC.SeqWeaverelavl_Adult_brain.BA9.hg19.ORF,196.0,7.590951728820801
GENETIC.SeqWeaverhnrnpc_cell.line_HeLa.iCLIP.hg19.ORF,429.0,2.7275482952594756
GENETIC.SeqWeaverlin28a_cell.line_H9.ESC.hg19.ORF,219.0,6.480500084161759
GENETIC.SeqWeavermsi2_cell.line_NB4.hg19.ORF,303.0,4.326364421844483
GENETIC.SeqWeavernova1_cell.line_PrimaryGBM.hg19.ORF,195.0,7.643836265802383
GENETIC.SeqWeavernSR100_cell.line_293T.hg19.ORF,782.0,1.077190899848938
GENETIC.SeqWeaverptbp1_cell.line_HeLa.iCLIP.hg19.ORF,141.0,12.772708135843278
GENETIC.SeqWeaverrbfox2_cell.line_293T.hg19.ORF,433.0,2.6770760118961334
GENETIC.SeqWeavertia1_cell.line_HeLa.iCLIP.hg19.ORF,321.0,3.9369273126125335
GENETIC.SeqWeavertial1_cell.line_HeLa.iCLIP.hg19.ORF,183.0,8.27673048377037
GENETIC.SeqWeaveru2af2_cell.line_HeLa.iCLIP_Hnrnpc_ctrl.hg19.ORF,596.0,1.7414970993995667
GENETIC.SeqWeaveru2af2_cell.line_HeLa.iCLIP_Hnrnpc_KD.hg19.ORF,471.0,2.3142471849918365
GENETIC.SeqWeaveru2af2_cell.line_HeLa.iCLIP.hg19.ORF,969.0,0.5952619910240173
GENETIC.SeqWeaverpabp_cell.line_HeLa.hg19.ORF,259.0,5.248830282688141
GENETIC.SeqWeaverpabp_cell.line_LN229.hg19.ORF,462.0,2.4338469743728637
GENETIC.SeqWeaverakap8l_K562_eCLIP.rep1.hg19.ORF,630.0,1.5931070923805237
GENETIC.SeqWeaverakap8l_K562_eCLIP.rep2.hg19.ORF,50.0,60.3313405930996
GENETIC.SeqWeaverauh_HepG2_eCLIP.rep1.hg19.ORF,948.0,0.6549430131912232
GENETIC.SeqWeaverauh_HepG2_eCLIP.rep2.hg19.ORF,556.0,1.8935978353023528
GENETIC.SeqWeaverbccip_HepG2_eCLIP.rep1.hg19.ORF,331.0,3.8222694516181948
GENETIC.SeqWeaverbccip_HepG2_eCLIP.rep2.hg19.ORF,575.0,1.8085190057754517
GENETIC.SeqWeaverbud13_HepG2_eCLIP.rep1.hg19.ORF,699.0,1.3245850086212159
GENETIC.SeqWeaverbud13_HepG2_eCLIP.rep2.hg19.ORF,772.0,1.1019372999668122
GENETIC.SeqWeaverbud13_K562_eCLIP.rep1.hg19.ORF,224.0,6.387921389937401
GENETIC.SeqWeaverbud13_K562_eCLIP.rep2.hg19.ORF,328.0,3.840596002340317
GENETIC.SeqWeavercpsf6_K562_eCLIP.rep1.hg19.ORF,902.0,0.7617989122867584
GENETIC.SeqWeavercpsf6_K562_eCLIP.rep2.hg19.ORF,759.0,1.1346250176429749
GENETIC.SeqWeavercstf2t_HepG2_eCLIP.rep1.hg19.ORF,117.0,16.866944313049316
GENETIC.SeqWeavercstf2t_HepG2_eCLIP.rep2.hg19.ORF,335.0,3.643384909629822
GENETIC.SeqWeavercstf2t_K562_eCLIP.rep1.hg19.ORF,145.0,11.21281515955925
GENETIC.SeqWeavercstf2t_K562_eCLIP.rep2.hg19.ORF,54.0,51.37981805801392
GENETIC.SeqWeaverddx42_K562_eCLIP.rep1.hg19.ORF,735.0,1.2001223921775819
GENETIC.SeqWeaverddx42_K562_eCLIP.rep2.hg19.ORF,1025.0,0.4539219975471497
GENETIC.SeqWeaverddx6_HepG2_eCLIP.rep1.hg19.ORF,916.0,0.7185130000114441
GENETIC.SeqWeaverddx6_HepG2_eCLIP.rep2.hg19.ORF,656.0,1.4593872904777527
GENETIC.SeqWeaverddx6_K562_eCLIP.rep1.hg19.ORF,984.0,0.5631350040435791
GENETIC.SeqWeaverddx6_K562_eCLIP.rep2.hg19.ORF,895.0,0.7738477945327759
GENETIC.SeqWeaverdkc1_HepG2_eCLIP.rep2.hg19.ORF,452.0,2.5114622712135315
GENETIC.SeqWeavereftud2_HepG2_eCLIP.rep1.hg19.ORF,973.0,0.5851943016052246
GENETIC.SeqWeavereftud2_HepG2_eCLIP.rep2.hg19.ORF,675.0,1.393253707885742
GENETIC.SeqWeavereftud2_K562_eCLIP.rep1.hg19.ORF,389.0,3.049761015176773
GENETIC.SeqWeavereftud2_K562_eCLIP.rep2.hg19.ORF,305.0,4.263410878181458
GENETIC.SeqWeavereif3d_HepG2_eCLIP.rep1.hg19.ORF,1037.0,0.4245115041732788
GENETIC.SeqWeavereif3d_HepG2_eCLIP.rep2.hg19.ORF,766.0,1.1210955083370209
GENETIC.SeqWeavereif4g2_K562_eCLIP.rep1.hg19.ORF,671.0,1.4025545001029969
GENETIC.SeqWeavereif4g2_K562_eCLIP.rep2.hg19.ORF,265.0,5.021912062168122
GENETIC.SeqWeaverewsr1_K562_eCLIP.rep1.hg19.ORF,144.0,11.465166985988617
GENETIC.SeqWeaverewsr1_K562_eCLIP.rep2.hg19.ORF,211.0,6.725185805559159
GENETIC.SeqWeaverfam120a_HepG2_eCLIP.rep1.hg19.ORF,210.0,6.8455917000770565
GENETIC.SeqWeaverfam120a_HepG2_eCLIP.rep2.hg19.ORF,112.0,17.577928668260576
GENETIC.SeqWeaverfam120a_K562_eCLIP.rep1.hg19.ORF,483.0,2.19658220410347
GENETIC.SeqWeaverfam120a_K562_eCLIP.rep2.hg19.ORF,427.0,2.7408196866512298
GENETIC.SeqWeaverfastkd2_K562_eCLIP.rep2.hg19.ORF,227.0,6.2498432219028475
GENETIC.SeqWeavergrsf1_HepG2_eCLIP.rep1.hg19.ORF,532.0,1.9861200392246245
GENETIC.SeqWeavergrsf1_HepG2_eCLIP.rep2.hg19.ORF,479.0,2.250645786523819
GENETIC.SeqWeavergtf2f1_HepG2_eCLIP.rep1.hg19.ORF,1017.0,0.4846491992473602
GENETIC.SeqWeavergtf2f1_HepG2_eCLIP.rep2.hg19.ORF,344.0,3.5748591780662538
GENETIC.SeqWeavergtf2f1_K562_eCLIP.rep1.hg19.ORF,205.0,6.958098649978638
GENETIC.SeqWeavergtf2f1_K562_eCLIP.rep2.hg19.ORF,62.0,44.44590396285057
GENETIC.SeqWeaverhnrnpa1_HepG2_eCLIP.rep1.hg19.ORF,650.0,1.4900750279426576
GENETIC.SeqWeaverhnrnpa1_HepG2_eCLIP.rep2.hg19.ORF,773.0,1.1005076169967651
GENETIC.SeqWeaverhnrnpa1_K562_eCLIP.rep1.hg19.ORF,823.0,0.9480953931808471
